"id","bin","behav","prop","var"
"5_2",5,"3",0.000206963260682827,"Step Length"
"5_2",1,"1",0.13858530714987,"Turning Angle"
"5_2",2,"1",0.121996006290432,"Turning Angle"
"5_2",3,"1",0.108886033995325,"Turning Angle"
"5_2",4,"1",0.109459946838802,"Turning Angle"
"5_2",5,"1",0.121329070535619,"Turning Angle"
"5_2",6,"1",0.123536666296276,"Turning Angle"
"5_2",7,"1",0.129994239083766,"Turning Angle"
"5_2",8,"1",0.146212729809911,"Turning Angle"
"5_2",1,"2",0.0032164000089244,"Turning Angle"
"5_2",2,"2",0.0187896734600494,"Turning Angle"
"5_2",3,"2",0.0312052892118072,"Turning Angle"
"5_2",4,"2",0.445183842349582,"Turning Angle"
"5_2",5,"2",0.440208789465209,"Turning Angle"
"5_2",6,"2",0.0469082420245932,"Turning Angle"
"5_2",7,"2",0.00601138005669651,"Turning Angle"
"5_2",8,"2",0.00847638342313793,"Turning Angle"
"5_2",1,"3",0.467388865310121,"Turning Angle"
"5_2",2,"3",0.0366573022253516,"Turning Angle"
"5_2",3,"3",0.00477638547813166,"Turning Angle"
"5_2",4,"3",0.00107857023085359,"Turning Angle"
"5_2",5,"3",0.00138584531834224,"Turning Angle"
"5_2",6,"3",0.00233745503909688,"Turning Angle"
"5_2",7,"3",0.0403310308662135,"Turning Angle"
"5_2",8,"3",0.44604454553189,"Turning Angle"
"1_3",1,"1",0.0420234644427025,"Step Length"
"1_3",2,"1",0.253738693585297,"Step Length"
"1_3",3,"1",0.579515327565939,"Step Length"
"1_3",4,"1",0.0873847338881864,"Step Length"
"1_3",5,"1",0.0373377805178749,"Step Length"
"1_3",1,"2",0.608260550354038,"Step Length"
"1_3",2,"2",0.374821404838199,"Step Length"
"1_3",3,"2",0.000429539078189595,"Step Length"
"1_3",4,"2",0.00257379979107738,"Step Length"
"1_3",5,"2",0.0139147059384961,"Step Length"
"1_3",1,"3",0.000204442374550608,"Step Length"
"1_3",2,"3",0.000189185675213975,"Step Length"
"1_3",3,"3",0.00160985103709073,"Step Length"
"1_3",4,"3",0.555842493716042,"Step Length"
"1_3",5,"3",0.442154027197103,"Step Length"
"1_3",1,"1",0.135445564973657,"Turning Angle"
"1_3",2,"1",0.110582753326871,"Turning Angle"
"1_3",3,"1",0.105252871671,"Turning Angle"
"1_3",4,"1",0.158518877814783,"Turning Angle"
"1_3",5,"1",0.140175126538183,"Turning Angle"
"1_3",6,"1",0.108508231552635,"Turning Angle"
"1_3",7,"1",0.108464095573603,"Turning Angle"
"1_3",8,"1",0.133052478549268,"Turning Angle"
"1_3",1,"2",0.460519633629854,"Turning Angle"
"1_3",2,"2",0.0419172025136849,"Turning Angle"
"1_3",3,"2",0.0041869920111821,"Turning Angle"
"1_3",4,"2",0.0028357093569071,"Turning Angle"
"1_3",5,"2",0.00231674000561871,"Turning Angle"
"1_3",6,"2",0.00172830064786288,"Turning Angle"
"1_3",7,"2",0.0354002720447124,"Turning Angle"
"1_3",8,"2",0.451095149790178,"Turning Angle"
"1_3",1,"3",0.00116100176380596,"Turning Angle"
