"id","bin","behav","prop","var"
"2_2",3,"2",0.0206357769760589,"Turning Angle"
"2_2",4,"2",0.000431247715167245,"Turning Angle"
"2_2",5,"2",0.00227199840780915,"Turning Angle"
"2_2",6,"2",0.0248536770638404,"Turning Angle"
"2_2",7,"2",0.0514737824591684,"Turning Angle"
"2_2",8,"2",0.427061644554138,"Turning Angle"
"2_2",1,"3",0.123244059551135,"Turning Angle"
"2_2",2,"3",0.135602314763639,"Turning Angle"
"2_2",3,"3",0.134413369773204,"Turning Angle"
"2_2",4,"3",0.101933326713205,"Turning Angle"
"2_2",5,"3",0.111012692798331,"Turning Angle"
"2_2",6,"3",0.132379368884565,"Turning Angle"
"2_2",7,"3",0.163062025021308,"Turning Angle"
"2_2",8,"3",0.0983528424946131,"Turning Angle"
"3_2",1,"1",0.0400303359000724,"Step Length"
"3_2",2,"1",0.486288300045108,"Step Length"
"3_2",3,"1",0.464781090718287,"Step Length"
"3_2",4,"1",0.0078453159227362,"Step Length"
"3_2",5,"1",0.0010549574137963,"Step Length"
"3_2",1,"2",0.000147376392375561,"Step Length"
"3_2",2,"2",0.000113607119751974,"Step Length"
"3_2",3,"2",0.21883580081784,"Step Length"
"3_2",4,"2",0.460635872913945,"Step Length"
"3_2",5,"2",0.320267342756088,"Step Length"
"3_2",1,"3",0.834808257443759,"Step Length"
"3_2",2,"3",0.164787377231642,"Step Length"
"3_2",3,"3",0.000183005293574645,"Step Length"
"3_2",4,"3",0.000105714706199744,"Step Length"
"3_2",5,"3",0.000115645324824568,"Step Length"
"3_2",1,"1",0.129507352537265,"Turning Angle"
"3_2",2,"1",0.141240438681691,"Turning Angle"
"3_2",3,"1",0.115293363500175,"Turning Angle"
"3_2",4,"1",0.108295413443027,"Turning Angle"
"3_2",5,"1",0.115054063479999,"Turning Angle"
"3_2",6,"1",0.128650064433452,"Turning Angle"
"3_2",7,"1",0.133559887328543,"Turning Angle"
"3_2",8,"1",0.128399416595848,"Turning Angle"
"3_2",1,"2",0.0016663943970075,"Turning Angle"
"3_2",2,"2",0.0139934785800346,"Turning Angle"
"3_2",3,"2",0.0400348842059712,"Turning Angle"
"3_2",4,"2",0.463075257019353,"Turning Angle"
"3_2",5,"2",0.436398430166605,"Turning Angle"
"3_2",6,"2",0.0405981268473885,"Turning Angle"
"3_2",7,"2",0.00364288720501259,"Turning Angle"
"3_2",8,"2",0.000590541578627531,"Turning Angle"
"3_2",1,"3",0.436863341411619,"Turning Angle"
"3_2",2,"3",0.0296450278454134,"Turning Angle"
"3_2",3,"3",0.00241649922480662,"Turning Angle"
"3_2",4,"3",0.000189955063633904,"Turning Angle"
"3_2",5,"3",0.000203754173185663,"Turning Angle"
"3_2",6,"3",0.0007918698296659,"Turning Angle"
"3_2",7,"3",0.030405017663854,"Turning Angle"
"3_2",8,"3",0.499484534787821,"Turning Angle"
"4_2",1,"1",0.0189236564016647,"Step Length"
"4_2",2,"1",0.457378737614666,"Step Length"
"4_2",3,"1",0.484621035670482,"Step Length"
"4_2",4,"1",0.0278429574536137,"Step Length"
"4_2",5,"1",0.0112336128595734,"Step Length"
"4_2",1,"2",0.785679848934931,"Step Length"
"4_2",2,"2",0.213654178107107,"Step Length"
"4_2",3,"2",0.000207734138152177,"Step Length"
"4_2",4,"2",0.000319239775994175,"Step Length"
"4_2",5,"2",0.000138999043816174,"Step Length"
"4_2",1,"3",9.71368862448232e-05,"Step Length"
"4_2",2,"3",0.000111344334446361,"Step Length"
"4_2",3,"3",0.21930897082154,"Step Length"
"4_2",4,"3",0.493741445956011,"Step Length"
"4_2",5,"3",0.286741102001757,"Step Length"
"4_2",1,"1",0.110979724254018,"Turning Angle"
"4_2",2,"1",0.122446227393599,"Turning Angle"
"4_2",3,"1",0.127826841807932,"Turning Angle"
"4_2",4,"1",0.145908394101576,"Turning Angle"
"4_2",5,"1",0.127872572026706,"Turning Angle"
"4_2",6,"1",0.129440566321123,"Turning Angle"
"4_2",7,"1",0.110722581468224,"Turning Angle"
"4_2",8,"1",0.124803092626821,"Turning Angle"
"4_2",1,"2",0.462697022467568,"Turning Angle"
"4_2",2,"2",0.035163515510889,"Turning Angle"
"4_2",3,"2",0.00244376458443794,"Turning Angle"
"4_2",4,"2",0.000409744566271136,"Turning Angle"
"4_2",5,"2",0.000827295277303454,"Turning Angle"
"4_2",6,"2",0.00195354516949594,"Turning Angle"
"4_2",7,"2",0.0394495997927444,"Turning Angle"
"4_2",8,"2",0.45705551263129,"Turning Angle"
"4_2",1,"3",0.000246830938898996,"Turning Angle"
"4_2",2,"3",0.014956306948478,"Turning Angle"
"4_2",3,"3",0.0331256471193862,"Turning Angle"
"4_2",4,"3",0.416659597040686,"Turning Angle"
"4_2",5,"3",0.476461632900308,"Turning Angle"
"4_2",6,"3",0.0457909289069577,"Turning Angle"
"4_2",7,"3",0.0125990534512984,"Turning Angle"
"4_2",8,"3",0.000160002693986423,"Turning Angle"
"5_2",1,"1",0.582790357541828,"Step Length"
"5_2",2,"1",0.334454521363522,"Step Length"
"5_2",3,"1",0.0760778691811573,"Step Length"
"5_2",4,"1",0.00619614420186103,"Step Length"
"5_2",5,"1",0.000481107711632161,"Step Length"
"5_2",1,"2",8.1587818466553e-05,"Step Length"
"5_2",2,"2",0.000234626615481787,"Step Length"
"5_2",3,"2",0.290327465190454,"Step Length"
"5_2",4,"2",0.435614561474151,"Step Length"
"5_2",5,"2",0.273741758901447,"Step Length"
"5_2",1,"3",0.000149581565719516,"Step Length"
"5_2",2,"3",0.523090369770131,"Step Length"
"5_2",3,"3",0.47648337622418,"Step Length"
"5_2",4,"3",0.000128659885343278,"Step Length"
"5_2",5,"3",0.000148012554626168,"Step Length"
"5_2",1,"1",0.38954737924933,"Turning Angle"
"5_2",2,"1",0.0600789405839388,"Turning Angle"
"5_2",3,"1",0.0314520838788263,"Turning Angle"
"5_2",4,"1",0.0226789732829168,"Turning Angle"
"5_2",5,"1",0.0203620059737256,"Turning Angle"
"5_2",6,"1",0.0292696956614792,"Turning Angle"
"5_2",7,"1",0.0555923897173453,"Turning Angle"
"5_2",8,"1",0.391018531652438,"Turning Angle"
"5_2",1,"2",0.000212064035284496,"Turning Angle"
"5_2",2,"2",0.0187556204697072,"Turning Angle"
"5_2",3,"2",0.0391046702097767,"Turning Angle"
"5_2",4,"2",0.414488708743593,"Turning Angle"
"5_2",5,"2",0.452659670966626,"Turning Angle"
"5_2",6,"2",0.0472889643986477,"Turning Angle"
"5_2",7,"2",0.0271829850729271,"Turning Angle"
"5_2",8,"2",0.000307316103437851,"Turning Angle"
"5_2",1,"3",0.108515111809046,"Turning Angle"
"5_2",2,"3",0.137043646359403,"Turning Angle"
"5_2",3,"3",0.127711436084463,"Turning Angle"
"5_2",4,"3",0.119915911043855,"Turning Angle"
"5_2",5,"3",0.108354238340483,"Turning Angle"
"5_2",6,"3",0.165286844165477,"Turning Angle"
"5_2",7,"3",0.12082644030209,"Turning Angle"
"5_2",8,"3",0.112346371895182,"Turning Angle"
